"A spring-fed stream forms a pond that contains watercress plants, minnows, and crayfish. The pond receives 5 hours of direct sunlight every day. Which of the following is an abiotic factor in this ecosystem?",the pond water,the watercress plants,the minnows,the crayfish,A
"When a tree suffers from a decreased ability to transport materials within the phloem, what is directly impacted?",volume of water in the xylem,flow of necessary nutrients,response to environmental factors,rate of photosynthesis in leaves,B
The students watch ocean waves crash on a beach. Which statement describes what will most likely happen because of the waves?,Grass on the beach will grow longer.,Sand from the beach will wash away.,Salt from the ocean will be left on the beach.,Currents in the ocean will become stronger.,B
Which is needed for both boiling and melting to occur?,solids,gases,heat,pressure,C
Which of these describes a location where minerals are most likely to form?,cooled magma from a volcano,eroded sediment from a riverbed,weathered rock from a canyon,saturated soil from a floodplain,A
"When a red bull (RR) is bred with a white cow (WW), a roan calf (RW) is sometimes produced. If a roan bull (RW) is bred with a roan cow (RW), what is the most likely outcome of the offspring?","1 red, 1 white, and 2 roan","0 red, 1 white, and 3 roan","2 red, 2 white, and 0 roan","0 red, 0 white, and 4 roan",A
Which factor would have the greatest influence on the southern migration of animals living in the Northern Hemisphere?,strong storms,long periods of drought,cold air temperatures,increasing daylight hours,C
One key physical process in beach formation is wave action. Sand is deposited on beaches as waves break onto the shoreline and the energy from the wave scatters. Which type of energy is most used by wave action to modify the shape of the beaches?,thermal,potential,chemical,mechanical,D
The most effective way to show a change happening over time is to display your results using a,line graph.,Venn diagram.,pie chart.,flow chart.,A
The incompleteness of the fossil record results primarily from which phenomenon?,the frequency and irregular timing of organism speciations,the metamorphosis of most sedimentary rock by heat and pressure,the geologically rapid cycling of crust material back into the mantle,the rarity with which organic remains are exposed to fossil-forming conditions,D
"When nitrogen-rich runoff from farms enters a nearby farm, it causes abundant growth of algal mat on the pond surface. As a result, underwater plants in the pond begin to die. Identify the limiting factor that is most responsible for causing the underwater plants to die.",oxygen,sunlight,nitrogen,carbon dioxide,B
"Some students were investigating the relationship between position, time, and speed. The students marked the initial position of a toy car. The students set the car into motion and marked the position of the car each second. Which of these are most appropriate for recording and analyzing the students' data?",a table and a bar graph,a table and a line graph,a pie chart and a bar graph,a pie chart and a line graph,B
"Janet learns that Earth is tilted. Due to its tilt, some areas on the surface of Earth experience darkness for an entire day. Which plant process is affected most during this darkness?",root growth,reproduction,photosynthesis,water absorption,C
"Some meteorologists use visual aids such as diagrams, maps, and charts when they present the weather to television viewers. How do different types of visual aids help the viewers understand complex weather phenomena?",by combining knowledge from past reports with new information,by providing information collected by other meteorologists,by checking the accuracy of each part of the weather report,by showing many components that impact the weather,D
Many areas of Massachusetts have small deep ponds called kettle ponds. Which of the following best explains the formation of these ponds?,avalanche,wind erosion,glacial depression,sediment deposition,C
Which of these statements about nonrenewable resources is true?,They are inexpensive.,They help keep the air clean.,They can take millions of years to form.,They are used because they are easily removed from the ground.,C
The crude oil extracted today was formed millions of years ago from the fossilized remains of algae and other tiny marine organisms. Most parts of the organisms decomposed soon after they died. Which biomolecules decomposed more slowly and became the basis of crude oil?,proteins,carbohydrates,fatty acids,nucleic acids,C
Scientists recorded the hourly temperature at a weather station for the month of July and want to quickly measure a trend over time in temperature changes. Which of these formats would be the most appropriate representation of the temperature data to quickly measure any trend?,bar graph,line graph,pie chart,data table,B
The reading on a barometer rises when the air,pressure increases.,pressure decreases.,speed increases.,speed decreases.,A
The atomic mass of an atom is,the same as the atomic number.,the same as the group number.,the sum of protons and neutrons.,the difference between protons and electrons.,C
A scientist uses angstrom units to measure the distance between two points. The scientist is most likely measuring the distance between two,atoms.,cities.,continents.,stars.,A
Which organ is part of the respiratory system?,stomach,lungs,spinal cord,large intestines,B
The Sun appears larger than other stars because of its,yellow color,high temperature,distance from Earth,chemical composition,C
Beaver dams can cause floods. This statement shows how,animal growth is affected by environmental conditions,animal behavior may affect the environment,an animal's health depends on its environment,an animal's development depends on its environment,B
"When an ice cube melts, its state of matter changes from a",gas to a liquid,solid to a liquid,liquid to a solid,solid to a gas,B
The students in an engineering class built a robot that stacks wooden blocks. A built-in computer controls the movement of the robot. The computer in the robot performs a function most similar to which part of the human body?,lungs,heart,brain,arms,C
Hereditary information is transmitted from parents to offspring through,cell division.,genes.,germination.,metamorphosis.,B
The temperature in a hot star is high enough to pull electrons away from atoms. What state of matter results from this process?,gas,solid,liquid,plasma,D
Why do doctors suggest that people get a flu vaccine each year?,Viruses replicate more rapidly over time.,Viruses can mutate from year to year.,Vaccines are absorbed by the body after a year.,Vaccines get stronger over time.,B
Two processes are involved in the formation of a sand dune. Which two processes best describe how a sand dune forms?,wind erosion then deposition,plate movement then deposition,wind erosion then water erosion,water erosion then plate movement,A
How are the functions of a carbohydrate and a lipid similar?,Both are a source of energy.,Both are replicated during meiosis.,Both lower the activation energy of reactions.,Both dissolve nutrients in the digestive system.,A
Biologists have discovered that the beluga whales of Canada's St. Lawrence River have the highest rates of cancer among animals. What is most likely the reason for this high incidence of cancer in these whales?,chemical and pollutant runoff into the ocean,average temperatures increased in the region,depletion of natural prey from the ecosystem,increased levels of carbon dioxide in the atmosphere,A
Which technique will researchers studying the inheritance patterns of various disorders most likely use?,cladogram,DNA fingerprinting,gel electrophoresis,chromosomal analysis,D
"In many caves, rock formations include stalactites and stalagmites. Where does the rock in these formations come from?",magma,rainwater,dissolved minerals,decaying organic matter,C
"In any physical or chemical process, what two quantities are always conserved?",matter and total energy,light and acoustic energy,density and thermal energy,gravity and potential energy,A
Which mechanism helps carbon to cycle from the atmosphere to living organisms?,tissue decomposition,cellular respiration,photosynthesis,transpiration,C
Which of the following materials would best slow the transfer of heat?,aluminum,copper,glass,wood,D
Living things are classified as producers or consumers according to,their speed of movement,the size of their communities,how they obtain food,how they reproduce,C
The fossils that are found in the oldest layers of sedimentary rock were formed which types of organisms?,only organisms that lived in the sea,only organisms that lived on land,only organisms that lived in the air,"organisms that lived on the land, in the sea and in the air",A
Which group of organisms can show significant trait changes in the shortest period of time?,bacteria,birds,fish,reptiles,A
Which part of an atom is involved in chemical reactions?,nucleus and its particles,negatively-charged particles,neutrally-charged particles,positively-charged particles,B
Many leaves appear green because the leaves,resist green light.,bend all colors except green.,reflect green light.,reflect all colors except green.,C
"The atmosphere of Mars is almost entirely composed of a greenhouse gas. Compared with Earth, which factor accounts for the low, nighttime surface temperatures on Mars?",Mars is much farther from the Sun than Earth.,The atmosphere on Mars has an extremely low density.,The atmosphere on Mars lacks global circulation.,Mars has more glacial activity than Earth.,B
Which characteristic is shared by all cells?,They need energy.,They reproduce sexually.,They make their own food.,They move from place to place.,A
Which of the following remains constant in Earth's carbon cycle?,the total mass of available carbon,the way organisms use carbon,the physical state of carbon-containing molecules,the molecule in which a particular carbon atom is found,A
The functions of a plant's roots are to support the plant and,make food,produce fruit,take in water and nutrients,aid in germination,C
Which statement correctly describes why there are fewer than 24 hours of daylight in Alaska during each day in April?,Earth’s rotation slows during the day.,Earth’s rotation slows during the night.,Earth’s rotation causes both day and night.,Earth’s tilt on its axis causes both day and night.,C
"When sunlight shines on a plant, its leaves",make food.,absorb water.,produce seeds.,take in oxygen.,A
"A large cold front is moving past the school on a hot, humid summer day. Which best describes the type of weather as the cold front passes by?",A drought,A monsoon,A hurricane,A thunderstorm,D
What is an example of a shelter in an ecosystem?,a gray squirrel eating an acorn,a raccoon in a hollow log,a blue whale migrating,a tick feeding on a coyote,B
People can help keep a forest a good place for birds to live by,dumping garbage in a small part of the forest,building a road through the middle of the forest,burning dead trees to make smoke in the air,preventing too many trees from being cut down,D
Which interaction benefits both organisms?,a flea living on a dog,a bee pollinating a flower,a tapeworm living inside an animal,a mosquito biting a person,B
"From smallest to largest, the levels of organization in living things are","tissues, cells, organs, organ systems.","tissues, cells, organ systems, organs.","cells, tissues, organs, organ systems.","cells, tissues, organ systems, organs.",C
Which of these would help to prevent infections from occurring in small cuts and scrapes?,apply a cold ice pack,raise the injured area,apply pressure to stop bleeding,"wash the area with warm, soapy water",D
Solids that are combined together and maintain their physical properties are best labeled as a,solute.,mixture.,solvent.,compound.,B
A single prokaryotic cell can divide several times in an hour. Few eukaryotic cells can divide as quickly. Which of the following statements best explains this difference?,Eukaryotic cells are smaller than prokaryotic cells.,Eukaryotic cells have less DNA than prokaryotic cells.,Eukaryotic cells have more cell walls than prokaryotic cells.,Eukaryotic cells are more structurally complex than prokaryotic cells.,D
What type of chemical reaction occurs when the body breaks down fats and sugars that supply it with energy?,endothermic,exothermic,electrical,physical,B
Which change increases the rate of a chemical reaction?,increasing the reaction temperature,using larger particles of solid reactants,reducing the concentration of the reactants,adding an inhibitor to the reaction mixture,A
The relationship between an owl and a mouse is a,parasite-host relationship.,symbiotic relationship.,mutualistic relationship.,predator-prey relationship.,D
Which of the following gases do plants use in photosynthesis?,hydrogen,oxygen,carbon dioxide,carbon monoxide,C
Which of the following converts electrical energy into motion?,light switch,electric stove,light bulb,electric fan,D
A geologist found fossils of horse bones in different rock layers of a canyon. The fossils in the lower levels show shorter bones than those in the upper-level fossils. Which conclusion is based on the geologist's observations?,Horse's reproduce using two parents.,Horse's became larger over time.,"Smaller Horse's went extinct, and then larger Horse's formed.",Smaller Horse's are better suited to the environment than larger Horse's.,B
Which two body systems are directly involved in movement?,muscular and skeletal,digestive and muscular,skeletal and respiratory,respiratory and digestive,A
Moving water was the most important factor in forming which of these?,the Grand Canyon,San Andreas Fault,the Rocky Mountains,Mount St. Helens Volcano,A
A drinking water reservoir for a small town develops a blue-green algae bloom. The town hires a company to eliminate the problem. Which of the following should the company investigate first as a likely source of the problem?,a pit where granite is ground up into gravel,a neighborhood where lawn chemicals are used,a junkyard where old cars are salvaged for parts,a grain elevator where corn and soybeans are stored,B
The Theory of Plate Tectonics revolutionized scientific thought because it,explained the movement of oceanic and continental crusts.,demonstrated how tidal forces affect coastlines.,mapped the pattern and frequency of earthquakes.,explained the mineral differences between continents.,A
The brain and spinal cord are parts of which body system?,nervous,excretory,endocrine,respiratory,A
"While a sailor was out fishing, he got lost at sea. Which object would help him direct the boat back to shore?",Rope,Magnetic compass,Blanket,Measuring tape,B
"If a class wants to measure the speed of a bicycle during an outdoor lab exercise, which two devices would be most useful?",stopwatch and camera,binoculars and tape measure,binoculars and camera,stopwatch and tape measure,D
"In one area, a large source of prey for eagles is rabbits. If the number of rabbits suddenly decreases, what effect will it most likely have on the eagles?",Their numbers will increase.,Their numbers will decrease.,They will adapt new behaviors.,They will migrate to new locations.,B
A loaf of bread is baking in a pan in a 350° F oven. What would cause a burn to a hand the quickest because of its low specific heat?,the metal pan,the air in the oven,the surface of the bread,the outside of the oven door,A
Which of the following heat exchange processes involves the collision of particles?,insulation,conduction,convection,radiation,B
Which of these processes is a conversion made by solar panels?,mechanical energy to nuclear energy,thermal energy to chemical energy,kinetic energy to potential energy,radiant energy to electrical energy,D
The transfer of thermal energy from one object to another is known as,heat.,electricity.,magnetism.,temperature.,A
A student wants to design an experiment regarding the behavior of crickets. Which is the best question to ask to begin the experiment?,Do crickets have 6 legs or 8 legs?,How long are the antennae of a cricket?,Do crickets chirp more during the day or at night?,What is the most common cricket species?,C
"Discarded electronic devices, such as outdated computers and cell phones, contain materials that can be toxic to the environment. Which statement best explains why humans continue to use these technologies?",Electronics have become less expensive over time.,Some areas have recycling programs for electronics.,Industries that produce electronics help the economy.,Humans value the benefits of these devices over their cost.,D
Which statement is the best description of the Milky Way galaxy?,a collection of gases held together by inertia,a group of planets revolving around a single star,a collection of stars and gases with the Sun as its center,"a group of stars, dust, and planets held together by gravity",D
A car may produce many forms of energy from the fuel it uses. Which indicates that a car does not use fuel with 100% efficiency?,The car changes speed.,The car engine gets hot.,The car stops quickly.,The car slides on slippery streets.,B
How does a human body get energy?,Sunlight on the skin produces energy.,Water provides the majority of energy.,Food and oxygen combine to deliver energy.,Sleep provides energy stored at night for the next day.,C
Which geologic process is absent from the Gulf Coast states?,beach development,subduction zones,weathering,erosion,B
Which of these is the chemical symbol for magnesium?,Ma,Mg,Mn,Mu,B
Which object is powered by an electrical circuit?,a drum,a flashlight,a matchstick,a wind-up toy,B
The bonding of oxygen to red blood cells is important to the body because it enables the body to,absorb nutrients from food.,make energy from light.,maintain a constant temperature.,perform aerobic respiration in cells.,D
The most common way humans contribute to the extinction of organisms is by,rotation of crops.,use of fertilizers.,destruction of habitat.,introduction of competing species.,C
"Over time, non-volcanic mountains can form due to the interaction of plate boundaries. Which interaction is most likely associated with the formation of non-volcanic mountains?",oceanic plates colliding with oceanic plates,oceanic plates separating from oceanic plates,continental plates colliding with continental plates,continental plates separating from continental plates,C
"Which of these can be described as a system of stars, gases, dust, and other matter that orbits a common center of gravity?",an asteroid,a galaxy,a nebula,a comet,B
What is the composition of the nucleus of an atom?,ions and electrons,electrons and protons,protons and neutrons,neutrons and electrons,C
"Increased populations can lead to the depletion of locally available resources. Compared to other communities, which of these locally available resources is most likely to be depleted in desert communities?",mineral,oxygen,gasoline,water,D
Which of the following can cause erosion?,falling leaves,flowing water,growing grass,rising temperatures,B
Which of these structures produces male gametes in humans?,testes,ovaries,scrotum,fallopian tube,A
Which list is correctly ordered from smallest to largest?,"Biosphere, organism, ecosystem, population","Community, organism, ecosystem, biosphere","Organism, population, community, ecosystem","Population, ecosystem, community, biosphere",C
Which of the following is a reason life in the outermost planets is less likely than life on planets nearer the Sun?,They have too little mass.,They have too much mass.,Their surfaces are extremely hot.,Their surfaces are extremely cold.,D
"When sound waves with large amplitude are compared to sound waves with small amplitude, which of the following is true?",Sound waves with large amplitudes have less energy and sound quieter.,Sound waves with large amplitudes have more energy and sound louder.,Sound waves with large amplitudes have the same energy and sound quieter.,Sound waves with large amplitudes have the same energy and sound louder.,B
A lab technician places a colony of bacterial cells in a nutrient-rich growth medium. Which event is the technician most likely to observe with a microscope?,cell division,cellular respiration,heat production,food storage,A
"In your body, what two organs work together to make sure that oxygen gets to all the other organs of your body?",Lungs and kidneys,Heart and lungs,Brain and kidneys,Heart and liver,B
Planets remain in orbit around the Sun because of,gravity.,friction.,solar energy.,centrifugal force.,A
Which is the most basic unit of living things?,Cells,Bones,Tissues,Organs,A
"For a technology project, Kyle came up with an idea to build a model bridge. He wants his bridge to span 50 cm and to support a 1 kg object. According to the engineering design process, which of the following should be Kyle's next step?",construct prototypes of different kinds of bridges,research the different designs of bridges,gather the materials needed to build the bridge,make a drawing to show how to build the bridge,B
Which is a unit of measure for length?,meters,degrees,milliliters,atmospheres,A
An example of an instinct is,laughing at something funny.,dogs doing tricks when told.,doing your homework at the same time each day.,salmon returning to their birthplace to lay their eggs.,D
"In cherry tomatoes, red color (R) is dominant to yellow color (r). If two heterozygous plants are crossed, what percentage of the offspring will be yellow?",0%,25%,50%,100%,B
What is the best way for a marine scientist to determine the eating habits of sharks?,Tag one shark and monitor its eating habits for one day.,Tag one shark and monitor its eating habits for one year.,Tag several sharks and monitor their eating habits for one day.,Tag several sharks and monitor their eating habits for one year.,D
Which form of energy are x rays and ultraviolet light?,nuclear,heat,electromagnetic,chemical,C
Which illness is associated with a weakened immune system in the body?,tetanus,cancer,measles,rabies,B
"When animals use energy, what is always produced?",sugar,heat,oxygen,starch,B
Meiosis contributes to the process of reproduction by producing what type of cell?,aneuploid,diploid,haploid,polyploid,C
An athlete is running a race. The athlete's body needs energy. Which organelle(s) in the athlete's cells supply the energy for cellular functions?,Golgi apparatus,mitochondrion,ribosome,nucleus,B
Selective breeding has resulted in plants that are resistant to pests and produce a higher yield of fruits and vegetables. Which of these is the most likely disadvantage that can result from this process?,decreased genetic diversity,habitat destruction,overpopulation,increased erosion,A
Which of the following is most likely to make a rock crack and crumble?,dew evaporating on the rock,leaves decaying on the rock,snow melting in a crack in the rock,water freezing in a crack in the rock,D
"When a balloon is filled with air and suddenly released, it will fly around the room as the air escapes. If compared to space transportation, the escaping air is most similar to what subsystem of a spacecraft?",guidance,propulsion,support,suspension,B
A paper bag is ripped into pieces. Which of these BEST describes the pieces of the bag?,Stronger than the whole bag,Thicker than the whole bag,Smaller than the whole bag,Darker than the whole bag,C
Which type of evidence would a geologist need to support plate tectonic theory?,plant fossils that are similar in size,the weathering and erosion of coastlines,new crust formed by the sea floor spreading,rocks with different physical appearances,C
A class learns about weather. The students in the class measure the outside air temperature at the same time each day. Which way of measuring the temperature would provide the most accurate data?,taking the measurement in the shade,placing the thermometer on the ground,taking a measurement using a different tool each day,recording the measurements from three thermometers,D
Howie put his plants under a plant light. What was he helping his plants do by providing light?,make food,attract insects,release pollen,grow roots,A
Which of these is the best definition of heredity?,the transfer of learning from one generation to the next,the transfer of visible features from one generation to the next,the passage of dominant genes from one generation to the next,the passage of genetic information from one generation to the next,D
The comet Shoemaker-Levy struck the planet Jupiter in July of 1994. The process of a comet striking a planet is an example of a net decrease in kinetic energy. Kinetic energy was ultimately converted into,light.,radiation.,thermal energy.,electromagnetic energy.,C
Which of the following is a mineral?,diamond,plastic,steel,wood,A
Which two processes in the water cycle are primarily responsible for the creation of a lake?,evaporation and runoff,evaporation and condensation,precipitation and runoff,precipitation and condensation,C
Which environmental factor would most likely prevent an orange tree from surviving in the desert?,the lack of moisture,the high levels of heat,the extra amount of wind,the low levels of sunlight,A
The items listed below were found in a science classroom. * a heart made of plastic with many of its parts labeled * clay formed to look like Earth and other planets * a giant plastic plant cell with removable cell parts These items are all examples of,models,experiments,variables,controls,A
Natural selection is a mechanism that acts on individuals within a population. Which is a result of the process of natural selection?,The reproductive rate of the population decreases.,Genetic similarity within the population increases.,Organisms are better adapted to their environment.,Adverse changes to the environment become more frequent.,C
Which disease is correctly paired with the cause of the disease?,athlete's foot - fungi,malaria - viruses,influenza - bacteria,pneumonia - protists,A
"When astronauts walked on the Moon, they used weighted boots to help them walk due to the lower gravitational pull. What difference between Earth and the Moon accounts for the difference in gravity?",density,diameter,mass,volume,C
Which situation is the best example of ecological succession?,An organism survives a difficult winter.,The populations in an area remain the same.,One species replaces another species in an ecosystem.,Each of several species uses the same amount of resources.,C
What is the repeating monomer of a DNA molecule?,triglyceride,dipeptide,nucleotide,phospholipid,C
An example of a learned trait is,being able to read,being able to breathe,having a scar,having brown eyes,A
"All stars start forming in the same manner. Some follow the life cycle of the Sun, while others turn into neutron stars or black holes. Which property determines the fate of a star as it develops?",mass,location,luminosity,temperature,A
"When a guitar string is plucked, sound is produced by",the size of the guitar.,the metal on the guitar.,the wood on the guitar.,the vibrations of the string.,D
Water is often put through a treatment system before it is used in homes as drinking water. Which is the most likely reason water is treated before people drink it?,to remove harmful substances,to add color,to increase its supply,to decrease its temperature,A
What travels through the stem of a plant?,water and food,food and nectar,nectar and soil,soil and water,A
What information is needed to calculate the speed of a car?,the road conditions and type of tires,the type of engine and the amount of gas used by the engine,the car length and distance traveled,the distance travel,D
Which layer of the atmosphere contains the greatest amount of water vapor?,thermosphere,mesosphere,stratosphere,troposphere,D
Which of these is a safe practice in a laboratory investigation when working with chemicals?,pouring unused chemicals down the sink,mixing leftover chemicals in one container,wearing safety goggles when working with chemicals,returning unused chemicals to the original container,C
Which human body system produces the hormones that regulate growth?,skeletal,digestive,circulatory,endocrine,D
A seed of a plant sticks to the fur of an animal as it walks by. How has the animal most likely helped the plant?,by spreading the seed,by sprouting the plant,by scattering the pollen,by fertilizing the ground,A
Arteries and veins are two important parts of the circulatory system. What is the relationship between arteries and veins?,They work together to exchange gases.,They work together to transport nutrients.,They work independently to remove wastes.,They work independently to relay messages.,B
Which material is primarily a mixture of weathered rock and organic matter?,minerals,soil,ocean water,seashells,B
The gravitational force between two objects depends on the distance between the objects and each object's,mass,volume,pressure,temperature,A
"An agricultural scientist, George Washington Carver, is most famous for his research on",tobacco.,peanuts.,mold.,corn.,B
"In eukaryotic organisms, interaction between which organelles is most important for cell shape, tensile strength, and communication between cells?",cytoskeleton and cell membrane,cytoplasm and Golgi apparatus,nucleus and endoplasmic reticulum,ribosome and central vacuole,A
Which of the following is a property of CO2 gas?,It feels like a rock.,It smells like a lemon.,It is colorless.,It is hard.,C
Conjugation in a paramecium differs from sexual reproduction in volvox because conjugation,results in two genetically identical cells.,requires specialized gonidia cells.,forms haploid male and female gametes.,takes place between specialized cells.,A
"After a rainstorm, a big pile of rocks blocks part of a mountain road. Which event most likely caused the rocks to move onto the road?",a tsunami,a blizzard,a landslide,a hurricane,C
The correct procedure after completing a laboratory experiment is to,put all non-reusable glass in the trash.,pour all used chemicals down the sink.,collect and store recyclable material.,return used samples to natural settings.,C
"In the morning, students observed puddles of water all over the playground. What would best explain why the playground was dry in the afternoon?",Animals drank the water.,The wind stopped blowing.,Someone dried the puddles.,The water evaporated during the day.,D
What chemical symbol represents the element iron?,Fe,I,Ir,Pb,A
A person in a dark room looking through a window can clearly see a person outside in the daylight. But a person outside cannot see the person inside. Why does this happen?,There is not enough light being reflected off the person in the room.,Light rays cannot pass through a window twice.,Outside light does not pass through windows.,Sunlight is not as intense as other sources of light.,A
"A calculation based on the chemical energy of gasoline shows that a car should be able to go 100 miles on a gallon of fuel. When the car was driven on a test track, the car only went 25 miles on a gallon of fuel. What accounts for most of the difference?",the mass of the driver and the fuel carried by the car,the wind resistance between the car and the air nearby,the waste heat from the combustion of fuel in the engine,the friction between the tires and the surface of the track,C
What is the role of decomposers in a food chain?,They consume other organisms.,They break down dead organic matter.,They use the Sun's energy to make food.,They convert inorganic matter into organic matter.,B
The longitude of a location determines which time zone it is in. Different time zones are the result of,Earth's rotation,Earth's revolution,the Moon's rotation,the Moon's revolution,A
Earth's rotation (turning on its axis) causes,the seasons to change.,the Moon to appear as different shapes.,day and night.,solar eclipses.,C
What causes a meteoroid to glow as it falls through the atmosphere of Earth?,wind,gravity,friction,sunlight,C
"A city has a temperature of 75 °F, with partly cloudy skies. Weather forecasters are predicting that the air pressure and temperature will drop during the day. Which type of weather is most likely for this area in the late afternoon?",rainy.,sunny.,snowing.,hailing.,A
How should researchers share their findings with other scientists to validate their study of the effectiveness of a new medication?,e-mail the research results to local newspapers,publish the research results in a scientific journal,publish the results in brochures for doctors,discuss the research results on the Internet,B
Sarah's class is learning about mixtures and solutions. Her teacher writes four statements on the board. Which statement best describes a mixture?,Both substances mix evenly.,Both substances can evaporate.,One substance dissolves into another.,One substance can be separated from the other.,D
"The change in the use of one model of the solar system to the use of another model resulted in major changes in science and society. Which two scientists produced the earlier and later models, respectively?",Hooke and Mendel,Newton and Galileo,Aristotle and Einstein,Ptolemy and Copernicus,D
Which statement best identifies a basic need of all animals?,They need to eat.,They need to hide.,They need to jump.,They need to smell.,A
Which human activity most often has a harmful effect on the environment?,breathing,growing,planting,polluting,D
In which type of rock are fossils generally found?,igneous,metamorphic,sedimentary,volcanic,C
Which model best illustrates the wave property that enables scientists to explore Earth's interior using seismic waves?,shining a light on rock in a bowl,shining a light through a prism,shining a light through a periscope,shining a light on a sundial,B
Which cellular structure allows nutrients to pass into cells?,mitochondrion,nucleus,membrane,chloroplast,C
Which of the following is an abiotic factor that can influence the quantity of fish a pond can support?,availability of plants,concentration of bacteria,quality of water,number of consumers,C
The digestive system breaks food into simple substances that the body can use. What system carries these simple substances from the digestive system to other parts of the body?,circulatory,nervous,respiratory,skeletal,A
The surface of the Moon is covered with craters. Most of these craters were formed by,eruptions of active volcanoes,the impacts of many meteoroids,"shifting rock on the Moon's surface (""moonquakes"")",tidal forces caused by the Earth and Sun,B
Which biological process determines the probability that particular alleles will be found in any given gamete?,mutation,meiosis,cell cycle,protein synthesis,B
Which conclusion can be made about earthworms because they do not have an internal skeleton?,They are invertebrates.,They have radial symmetry.,They are made of one segment.,They have an open circulatory system.,A
"While studying the relationship between number of trees and amount of atmospheric oxygen, which of the following would be most important to take into account?",contributions to atmospheric oxygen from sources other than trees,the ways in which industrialized nations use trees,the root area of trees,the bark mass of trees,A
Sleet and hail are forms of,clouds,energy,evaporation,precipitation,D
Which of these describes a property of all matter?,All matter gives off light.,All matter is attracted by magnets.,All matter is made of atoms.,All matter dissolves in water.,C
Which of the following has the greatest effect on the ability of soil to hold water?,the age of the soil particles,the size of the soil particles,the color of the soil particles,the luster of the soil particles,B
Which property of proteins best allows them to perform an enormously diverse range of functions?,"their large, chemical-energy reserve","their large, stored-electric potential",the complexity of their folded structure,the wide variety of elements they include,C
What type of energy travels through the body of a microscope that allows the specimen to be seen by a student?,heat,solar,light,electrical,C
"When ice cream is left out of a freezer, the ice cream changes from a ___.",solid to a gas,gas to a liquid,solid to a liquid,liquid to a gas,C
"Sleet, rain, snow, and hail are forms of",erosion,evaporation,groundwater,precipitation,D
A student wants to find the most accurate account of a scientific discovery that took place within the past three months. In which of these sources should the student look?,newspapers,magazines,science textbooks,science journals,D
Rust is a compound with the formula Fe_{2}O_{3}. Which elements combine to form rust?,iron and water,iron and oxygen,iron and air,iron and acid,B
"Estella spilled tomato sauce on her shirt. When she washed her shirt, she noticed that the detergent she used contained enzymes. Enzymes are added to detergents to break down proteins from food and other substances that may stain clothing. Which would most likely inhibit the ability of the enzymes to remove the stain on her shirt?",the amount of dissolved minerals in the water,the type of fibers from which her shirt was made,the temperature of the water,the fragrances in the detergent,C
Which sense is used to tell if there is sugar in a glass of tea?,Touch,Hearing,Smell,Taste,D
Genes code for specifically structured,acids.,lipids.,sugars.,proteins.,D
Which are two parts of the carbon cycle?,freezing and thawing,growth and reproduction,evaporation and precipitation,photosynthesis and respiration,D
"Which of the following eras is known as the ""Age of Mammals""?",Precambrian,Paleozoic,Mesozoic,Cenozoic,D
Structural geologists study rock formations to determine the type of environment in which the rocks formed and the events that shaped the rocks. Paleontologists study fossils found in rock formations. Scientists in both these fields have a common interest in discovering the,history and processes of Earth.,elements that make up the crust.,types of minerals that make up sediments.,relationships between Earth and other planets.,A
Which best describes the role of the esophagus in digestion?,It releases acid and mixes food.,It aids in absorption of nutrients from food.,It carries food from the mouth to the stomach.,It carries food from the stomach to the intestines.,C
"New carpet is being measured for a room that is 5.5 m by 4.6 m. On a measuring tape, what is the smallest unit that is necessary to measure the room accurately for the carpet?",millimeters,centimeters,meters,kilometers,B
Deer eat different types of plants in an ecosystem. Which method would best show the percentages of the plant types in the deer diet?,pie chart,bar graph,line graph,scatterplot,A
Living things depend on energy from,the Sun,the Moon,soil,water,A
Water enters a plant cell through the,cell wall.,chloroplasts.,mitochondria.,nucleus.,A
"During a presentation on astronomy, Professor Williams discussed various measurements in space. Which objects was she referring to when she talked about how astronomical units (AU) were determined?",the Sun and Earth,the Moon and Earth,the inner and outer planets,the Sun and the closest star,A
"Toni got a cut on her arm while playing in a softball game. A few weeks later, the cut was healed. Which process is most responsible for repairing the cut?",signals transported by nerve cells,exchange of oxygen in the lungs,transport of waste by blood,reproduction of skin cells,D
"If a wooded area is cleared and corn is planted, what will MOST likely happen?",Animal habitats will be destroyed.,The air will become polluted.,Weather patterns will change.,Underground streams will get polluted.,A
Which rapid changes are caused by heat from inside Earth?,landslides,volcanoes,avalanches,floods,B
"To compare the hardness of different minerals, it would be BEST to find",the color of the minerals.,which minerals scratch other minerals.,which minerals reflect light most strongly.,the samples that feel smoothest to the touch.,B
An ice cube is placed in a pan. The pan is placed over an open flame. Which change will most likely happen over time?,The ice changes to a liquid and back to a solid.,The ice changes to a liquid then to a gas.,The ice changes to a gas and back to a solid.,The ice changes to a gas then to a liquid.,B
A fox grows thicker fur as a season changes. This adaptation helps the fox to,find food,keep warmer,grow stronger,escape from predators,B
The gravitational attraction of the Moon causes which effect on Earth?,ocean tides,time of day,energy from the Sun,phases of the Moon,A
Which element is necessary for the formation of coal?,crushed rocks,flowing water,dead animals,decaying vegetation,D
Why is the ozone content of the stratosphere important to living organisms?,Ozone absorbs infrared radiation from the Sun.,Ozone absorbs ultraviolet radiation from the Sun.,Ozone is necessary to create oxygen for living things.,Ozone in the atmosphere prevents radiation of heat from Earth.,B
