A stump is in the outdoors and when the sun comes up,it blows up,it is shrunken,it grows larger,it receives energy,D
"If an entity in intergalactic space has thrust placed upon it, what is the expected result?",it will start moving with acceleration,it will make a loud noise,spontaneously teleport a light year away,remain in the same location,A
Pasteurization kills,mammary glands,illness causing agents,bottles,women,B
"a scuba diver startles an octopus, and suddenly the water changed color, what happened?",it died and released a color,it was amused by the diver,it was trying to hide from the diver,it was thanking the diver,C
Which of these items must be combined with a river to produce power?,chocolat,ice,snow,concrete,D
if a body of water loses all water then that body of water is what?,thriving,defunct,flowing,growing,B
When a dog adjusts its temperature,it pants,it finds water,it sweats,it shirts,A
A day that is cloudy will,be likely to precipitate,have only bright sunshine,have empty blue skies,be sunny and clear,A
If a log is cold it is in,an oven,a fire,a toaster,a tundra,D
Ecosystems,are made up of many plants and lack living animals,are communities with a plethora of living beings,only contain animals of the same species,are present only on certain continents,B
"Because people require water to survive, it's good to live near",a pond,a national park,a gravel pit,a desert,A
Which is likely born via hatching?,a raven,a goat,a horse,a cat,A
"Two felled trees, split in twain, with the same number of rings, means they're the same",emotionally,crab,type of tree,age,D
A common household item that may be a ferrous metal is,pans,make up,books,towels,A
Old glory waves thanks to a,pulley,magic,guy climbing up,bird,A
A plant photosynthesizing will do a more efficient job it it has,thirty leaves,ten leaves,six leaves,one leaf,A
"As water increases in an environment the number of aquatic animals such as zooplankton, nekton, and benthos will",on the up,fall,stagnate,face extinction,A
"When a microscope magnifies, it is",enlarging,enabling,viewing,observing,A
A person wanting to learn something new when they are very young will often try,running with the bulls,skydiving from a plane,swimming with great white sharks,rotating feet on pedals,D
Which is loudest?,a soft kiss,a flea fart,a whisper,a motor,D
Absorbing sunlight causes objects to what?,cool,chill,freeze,blaze up,D
Which of the following is likely to reject nutrients from food?,bamboo,a human,a lion,a horse,A
A thermal insulator between a stove and a pan would make the pan get hot,slower,immediately,same speed,faster,A
Birds go south to look for,Vacation,Friends,Insurance,a different climate,D
A person in the tundra without a clothing will,fly,shiver,experience heatstroke,undress,B
"A tiny spark grows and the result tears through an area of nature and spreads through the mountains, consuming",bark and canopies,a crystal lake,a snowy mountaintop,a small bird,A
"An example of hunting is an otter cracking open clams with a rock, another is",an eagle preening its feathers,a fish swimming back upstream,a bear swiping at a hive,a deer eating grass,C
The location of most C02 is pulled from the air,by greenery,by detectors,by scientists,by people,A
"Hardness of minerals may be measured in certain ways, such as what?",heating the minerals to high temperatures,"applying pressure using a sharp, tough object in order to leave marks",hitting the minerals with a tougher stone,taking bits of metal and comparing the texture to the minerals,B
Which would likely displace a family of chipmunks?,wind,thunder,rain,mall construction,D
"if a place has clean air, food, water and safe shelter for an animal, what would happen?",the species would have to emigrate,the species would thrive,the species would die off,that animal type would be depleted,B
A car drives right past the gas station because it's motor is,gas,diesel,coal,electric,D
Light has the inability to shine through what?,solid wood,glass,atmospheres,water,A
the top layer of soil contains the most nutrients where I,hike,wade,jog,skate,A
With the addition of thrusters your forward momentum will,stop,increase,decrease,stall,B
This keeps animals warm but it is possible to have too much,comfort,body fat,shelter,protection,B
Which animal is warm blooded?,salamander,toad,parakeet,tadpole,C
This famous mountain range in Europe came about due to,rocks floating on underground water sources,the work of an intelligent force,the folding of numerous layers of rock,the accumulation of soil over millions of years,C
Why is that tulip red?,it's embarrassed,it's really yellow,it's sick,genetics,D
Bears hibernate in winter because,to socialize more with other bears,the environment is colder and has less food,a fixed amount of time has passed,cubs are being born,B
Being near buildings or houses is the worst spot to be when there is an earthquake as you are likely to be,stones,nothing,kissed by one,crushed by one,D
When Newton was 1st hit by the apple he created his famous,last stand,hypothesis,hats,apple pie,B
People often tear,rain,evaporation,voltage,private documents,D
a carpenter ant requires energy for,studying,yoga,growth,patience,C
Pulse rate increases,the quicker the pace of a runner,when a person falls asleep,as a runner slows down,while holding yoga poses,A
"if a child gets certain traits from the parent, what delivers these to them?",the epidermis of the skin,the platelets of the blood,the plasma in the blood,the body's nucleic acid,D
The ocean contains large amounts of what?,people,salty biscuits,fires,saline liquids,D
Sedans being powered by _______ is an example of an alternative fuel source,maize,refuse,bees,soda cans,A
How can you safely look at a solar eclipse?,mirror,pinhole onto a screen,look directly at it,you can't look safely at a solar eclipse.,B
What do some animals do to adjust to hot temperatures?,they run,they hunt,they perspire,they fly,C
"A deer may be hungry and malnourished. In order to rectify this, the deer may",eat other deer,consume boulders,consume cubs,consume dandelions,D
"Plants may use leaves, especially waxy ones, in order to",create a way to grow,collect and hold on to dampness,store food for themselves,water themselves in droughts,B
When soil is disrupted to extreme levels,plants thrive,environments suffer,mice breed,bugs hoard,B
Phase changing occurs when,water is poured into a glass,cake is left to cool on the counter,jello mix is refrigerated,turkey is sliced into pieces,C
A circuit is parallel when more than one pathway has flowing what?,ideas,stocks,water,zapping energy,D
Which is bad for the environment?,recycling old goods,using a generator,protecting nature,eating food,B
"Metal things are made of metal, glass things are made of glass, iron things, however, are made of what material?",Iron,Plastic,candy,milk,A
Plants would be unable to stand if they lacked,multiple leaves supported on its torso,gel that form shapes,the ability to flower nightly,tiny structures inside the support,D
"When producers create food in an ecosystem, a portion of the nutrients are",carbs,energy,grass,flowers,A
Woody organisms that produce plants like oak tree seeds and leaves are a source of energy for,decomposed waste,consumers like deer,other producers,producer organisms,B
"After a long, hard workout, many professionals will help their body to heal by consuming",electrolytes,protein,sugar,carbohydrates,B
A light is turned on and the circuit is closed so,the house is old,the connections get warm,the light is off,the light is broken,B
There is less food to feed bacteria in a puddle when it,fills,grows,drains,overflows,C
"You wake up north of the equator, and you notice the sunrise happening earlier than yesterday and later than the day after, what day could it be",Feb. 21,Dec. 21,Sep. 31,May 21,B
"If a deer is unable to eat regularly, or only eats that which lacks essential minerals, the deer may",find healthy food,experience failing health,fail to gestate,prepare to mate,B
A dead giant sequoia,turns into mistletoe,flies away,drops pine needles,falls down,D
"A needle lined with magnets will pull north. If north is to the right and you want to go west, you'd walk",straight,left,backwards,right,A
An example of an instinctive behavior is,doing a cartwheel outside,singing on a stage,eating a large pizza,a mother feeding the kids,D
In a year there is a complete revolution around a,core,planet,star,moon,C
What's necessary for the production of honey?,maple syrup or corn syrup,a honey producing factory,a can of pesticide,liquid from plant flowers,D
A typhoon can potentially cause,diminished lakes,overflowing wetness,population floods,rivers drying,B
Measuring is a way to collect data; what is an example of this?,pouring water into a gallon jug to save for later,pouring milk into a half cup to see how much is left,making sure that a blanket is warm enough for the night,noticing how long a cat's tail is,B
What happens when available water decreases in an environment?,growth,flooding,rain,dry spell,D
At what time would a person feel the most heat outside?,noon,midnight,morning,evening,A
"When an oak leaf falls to the ground, it is because of",heavy poetry,air mass interaction,wishful thinking,the moon's gravity,B
A glacier moves like a,crocodile,tortoise,Komodo dragon,rattlesnake,B
A bird such as a penguin can survive in arctic weather due to,sunlight,bears,weather,feathers,D
"If the earth were small enough to put on a plate and serve up for dinner, the being eating it would get mouthfuls of",stew,towels,stone,corn,C
"Wind blowing southwest at high speeds can, when interacting with a car moving southwest at high speeds,",break the car's speed,stall the car's speed,slow the car's speed,heighten the car's speed,D
A thing that now exists in fossilized form that can be put together to take a full shape is,extinct theories,ancient beings,huge needles,large beans,B
What is an example of reproduction occurring in adulthood?,humans are unable to reproduce until they are legal adults,eggs are unable to be fertilized before they are dropped,dogs are unable to have puppies until they are two years old,cats are unable to produce offspring until they are sexually mature,D
The cell of a plant when photosynthesizing may most require,access to roofless space,a complete vacuum in space,a room with blackened windows,dark basement living quarters,A
Scrubbing a toilet is,predestined,innate,genetic,learned,D
"A person will need to eat fruits and vegetables in order to have a healthy life and body, so other humans must",tend produce,eat chips,buy bagels,make fields flood,A
"A creature's habitat would be like what, if it has wide appendages that grasp liquids well?",salt water,salty,mountainous,dry,A
Humans moving into an environment usually causes native species to lose their what?,beauty,housing situation,minds,young,B
"Cars driving over a stone road throughout a year, including hot days and cool nights, may cause the road to",evaporate,burn,flood,break up,D
Reproduction means a development of genes like,time travel,a personality,magical powers,hairline,D
Conserving water can be used for survival where?,seas,oceans,sandy land,towns,C
As a flower becomes more aromatic it will bring in a growing crowd of,lazy tourists,leaf miners,pollinators,caterpillars,C
A person in the woods who accidentally runs into a wild wolf will have little to fear because,wolves love people,wolves carry people,wolves evade people,wolves smoke people,C
Food is less risky to consume when,spoiled,fully cooked,defecated on,rotted,B
Seasons of the year highly impact what?,Moods,Environment,Behavior,Consumption,B
The atmosphere is made of 78% what?,N,fire,clouds,wind,A
"If a thing is going to be relocated with a shove, then",someone is forced to eat crackers,some exertion is necessary,someone needs to lose weight,a gym needs to be opened,B
Filling a bottle full of water and then placing it in the freezer can lead to,loosening of the bottle lid,deflation of the bottle,ice cubes in the freezer,bursting of the bottle,D
Which can happen during an experiment that might be dangerous?,lemon juice splashing,students speaking,backpacks opening,ice melting,A
Flowers provide substance for many animals like,Whales,Seals,Dolphins,squirrels,D
"In some fish, their fins may be used for",back pats,evenness,high-fives,magical spells,B
"As a lake increases in size, there are more",English Premier Leagues,catfish,airplanes,volcanoes,B
Where would an archaeologist likely find an impression of an ancient footprint?,lying on the beach,under layers of dirt,on the surface of the moon,buried in a graveyard,B
A source of heat could be,an ice cube,a fan,holding hands,a snowflake,C
"If a snail is heated to the point of being burned, the snail will",be discomforted,be energized,be hungry,be sad,A
"Deserts are in extremely dry environments, so liquids will naturally be",rainbow,plentiful,meager,talented,C
High carbon steel contains,nickel,ammonia,Na,Fe,D
"If the earth quakes and a lot of people die, likely",everything was fine,stars went out,sunrise was delayed,shingles caved in,D
National parks have rules,that curtail the growth of fragile animal species,that open the parks to mining of natural resources,that allow for littering,that protect vulnerable animal inhabitants int he parks,D
The population of plants will go down if,nobody cuts them down,the people leave them alone,the rabbits avoid them,there's less liquid around,D
"Water, while a finite resource, is renewable because",water is good to drink,water is hard to dry up,water is quite cyclical,water is found in trees,C
The excretory system removes waste from what?,fire,persons insides,oceans,body of paragraph,B
What is a source of energy for animals?,grains,air,space,sunlight,A
Phloem,acts as a delivery person for a plant,acts as a trainer for a plant,acts as a doctor for a plant,acts as a farmer for a plant,A
"If a bird is green, another bird can realize that by",noticing it,visiting it,touching it,killing it,A
You can make an untraceable bullet with,metal,alloys,lead,frozen water,D
Insomniacs are less healthy than other people because they,are in space,rarely slumber,sleep too much,fly away,B
The further a ship sails away from a light house,the less they will be guided by it's beam,the more they will be guided by it's beam,the more likely the ship is to sail successfully,rough ocean waters will decrease,A
A rabbit receives his essential elements from his,boat,stock brokers,subway,circulation system,D
Which is likeliest to metamorphose?,a live insect,a human,a plant,a dead butterfly,A
Which would be most affected by a magnet?,a wooden beam,a titanium beam,a plastic beam,a cotton beam,B
"After seeing her give birth, the zookeepers discovered that Harry the ____ was actually a girl.",hen,hotcake,healfish,hare,D
A pond that has gallons of water dumped in it daily will,dry,grow,drain,shrink,B
"A boy has a scar from an oven on his leg, so his leg was likely",snagged,seared,removed,frozen,B
A consumer must locate it's own,tools,nutrition,soul,clothes,B
Which would be considered a learned behavior?,birds building nests,cats making hairballs,dolphins' echolocation,dogs playing fetch,D
During the time the moon orbits the Earth 13 times the Earth orbits the sun,once,twice,three times,four times,A
An example of something that contains sugar is,air,cats,wind,Peppers,D
"As the hours tick passed noon and the day warms, the cottage living room will",match the outdoors,chill down,be cool,lower temperature,A
Which would likely most impact a barometer?,gale-force winds,thunder,light breezes,lightning,A
Wax is on some plant leaves for what purpose?,stay moist for warm weather,keep water available for predators,creation of toxins in the cells,keep the ongoing hydration,D
Which of these allows humans to walk around?,luck,glucose,magic,sand,B
When a song is played your ears can,change the source,rearrange the pitch,hum the tune,perceive the rhythm,D
A microscope creates clarity by,levitation,acceleration,decomposition,augmentation,D
"Humans have the ability to change how much they weigh, but we cannot change how tall we are because that is",expensive,impossible,hereditary,Too hard,C
An animal will become thicker if it does all aside from,gorge,refuse food,feed,eat food,B
You'd best bring water if you go to,a lake,a reservoir,a pond,the moon,D
An amoeba is a unique individual that,makes friends,has multiple uses,works together,exists solitary,D
"On a summer day, a dog stuck outside will",be dripping with sweat,lick at the window,appear to be smiling with its mouth open,curl up somewhere and shiver,C
This creature eats cheese and is unable to lay eggs,a fish,a bunny,a crab,a mouse,D
which one of these is false about the greenhouse effect?,it could cause polar melting,it causes green air in the sky,it causes overall temperature rise,it heats up the atmosphere,B
"Some fruits are berries and have _____ visible on the outside, but others have them on the inside",corn,songs,mice,kernels,D
What is a thermometer used to measure?,height,weight,oxygen density,warmness,D
pollination is when wind carry pollen from one flower to another,genetically similar thing,rock,cloud,water,A
"A shoe seems gold and green at first, then at second glance looks blue and silver. This could be due to",interrogation,comas,refractions,cellulite,C
When a hurricane glides over a continent it,runs for president,becomes an earthquake,increases in strength,decreases in strength,D
What usually occurs over a period of many years?,tides,lightning,rock breaking,floods,C
an animal needs to burn complex carbohydrates to,stay up,move,sit,sleep,B
"If a beaver does what it does in order to build its home, then near the river will form",a large H2O source,a den for tigers,a small military camp,a giant black hole,A
Which is most accurate?,"the Earth revolves around a large, bright nuclear reactor",the sun makes magical reactions that are visible,the sun makes nuclear reactions that are visible instantly,the sun makes nuclear reactions that are visible only days later,A
A squirrel likely,stores food for the summer,stores food for upcoming harsh conditions,has little need to store food,stores food for the spring,B
Some animals use rocks as a means of what when there is bad weather?,nothing,Deaf,safeguarding themselves,cheese,C
"In addition to a slippery road, blizzards can be dangerous to drive in because",you may only see a car in front of you when it's too late,snow might break your windshield,a lot of deer like to travel during blizzards,a tornado is likely to pick up your car,A
Which animal produces more eggs,African Driver Ant,Humans,Monkeys,Goats,A
Which action may be seen an action that benefits the environment,redeeming aluminum cans,burning trash,hunting deer,Building inground pool,A
"A child smacks another child, causing hurt, which causes the smacked child to",play,eat,rejoice,sob,D
What can be produced when electrical energy is provided to a blown piece of glass with a wire inside?,luminescence,lifeforce,sound,Water,A
A bee may be vital for,time travel,metal,cars,basil,D
A person using a compass can find their way when they are lost,in time,in play,in space,on water,D
every four seasons a cedar expands it's,lung capacity,sight,vocal range,outer covering,D
the strength of a hurricane will increase when,it hits the arctic circle,it meets a tornado,it from South Africa to Mexico,it travels around Antarctica,C
A person is able to tell what shape a toy is by holding it in their hands and also,making,eating,crying,noting,D
"If a large inanimate thing is moving across arctic seas, it is likely",freshwater fish,oily stones,hardened dampness,old sheep,C
A small pile of worms can do what to a yard of dirt with dead squirrels in it?,blow it up,make it glisten,pull it apart,set it ablaze,C
Pressure is quite high in spaces such as,the floor of a sea,the bottom of a house,the bottom of a mountain,the bottom of a river,A
Louis Pasteur found a way to,make food tasty,make food healthier,make food wet,make food green,B
A person puts a potato in some embers on the edge of a campfire. The embers are,hording thermal energy for later,taking in the warmth,meant for staying cool,doing a thermal release,D
Glass can become a liquid if,it is baked,it is frozen,it is dampened,it is dyed,A
Liquids,can take on numerous formations,is always completely opaque,lacks any sort of malleability,is easily confused with the gas phase,A
When a cell takes in in oxygen an use cellular respiration it will then expire,water,smoke,CO2,sunlight,C
The main reason people want to use wind as an energy source is because there is,make cookies,Sing songs,smile,an everlasting supply,D
A thing that is introduced to thermal activity will likely do this if it is able to drip:,chill,evaporate,ice over,freeze,B
Fluids are relocated through a daffodil due to the,ears,eyes,mouth,shoot,D
Which evaporates from its container when used?,spray deodorant,pretzels,water,dog food,A
Which is the most accurate statement?,finches with fat beaks can eat ants in a small anthill,finches with narrow beaks can eat only human meat,finches with narrow beaks can eat ants in a small anthill,finches with fat beaks can eat only human meat,C
What is a radio used for?,radiation,human contact,energy,water,B
Preferences tend to be,genetic,learned attributes,naturally occurring,taught,B
The way that the planet spins and moves through space can effect how,how the moon phases,the plants we are able to eat,the stars location appearance in relation to earth,the heat of the sun,C
An example of an electrical conductor could be,wood,ice,coin,rubber,C
You can scuff your socked feet on a shag carpet and shock a friend because of,electromagnetism,electric youth,bad breeding,gravity,A
"At 30 degress fahrenheit, water is",hot,solid,quenching,gaseous,B
"You shiver when your body temperature drops, which happens when it is",Pants,Chilly,Hot,Funny,B
Some lizards can live in,environments lacking oxygen,moisture deficient environments,zero gravity environments,food barren environments,B
The dispersal of what has a positive impact on plants?,leaves,bark,branches,kernels,D
the moon is lacking what?,rocks,craters,gravity,h2o,D
A seasonal change may be expressed in,birds flapping their wings,birds leaving a state,cows chewing their cud,horses being saddled up,B
A planet that revolves around a star is exposed to what?,mountains,oceans,solar rays,moons,C
which of these eventually form crude oil after millions of years in the earth?,a plastic set of cups,a family of dogs,a twelve pack of beer cans,a set of silverware,B
An example of migration is,when flocks relocate,when deer breed,when geese honk,when mice scurry,A
"On June 1st, it's the first day of winter in",the sun,the Kepler belt,the southern hemisphere,the northern hemisphere,C
A flashlight can be used to,create warmness,become a firefly,travel to space,harvest magic,A
How is a place of lower elevation affected by flooding when compared to a higher location?,It is more affected by the flood,It is impossible to flood a lower elevation location,It is more resistant than a higher place,The lower area is already flooded,A
Something that shows that the earth changes is,a city where a tree was,a lake where a tree was,a tree where a bird was,a plant where a rock was,B
"What would be an example of a force acting on an object in the opposite direction that the object is moving, which would cause the object's speed to decrease in a forward motion?",seven bees are flying north while a car is driving west,a car is driving west with a person pushing it west,a car is driving east but the sun is rising in the east,a car is driving north with strong winds blowing south,D
A ship navigates with a magnetic compass because it is,unpredictable,waterproof,tradition,predictable,D
Which is a pollinating creature?,hyenas,lions,honey makers,rhinos,C
"A long time ago, the Grand Canyon was",wider,deeper,grander,less deep,D
which one of these items might have been a flower at some point?,a quartz stone in a ring,a bowl of chicken soup,an apple in the fridge,a piece of cake,C
In order for trees to use sunlight they must,their roots,the light switch,CPR,respire,D
which one of these can help a person cook their food?,a stack of clothes,a stack of cans,a pack of cigarettes,a counter cooker appliance,D
Catfish are what,cannibals,fairies,grapes,unicorns,A
In which situation would there be the greatest amount of humidity?,in the desert,during snowfall,before a hurricane,on a mountain,C
"when an animal's eyes grow, what happens",they see more,they close them,they get dry,they pop out,A
Squirrels eat a variety of foods including,beef,tender leaf buds,pork,cotton candy,B
Quartz may produce rainbows when light is shined,around the crystal's area,through any of its sides,in the room its in,in to a mirror at it,B
"If an apple tree wanted to spread it's seeds via another entity, it would",plant trees,feed birds,attract birds,drop seeds,C
Which would be most effective way of being detected after the sun has set?,having water,having reflectors,having signs,having books,B
"A person owns thousands of acres of land and would like to do something great for the environment, so he",limits human access,limits animal access,builds a mall,starts a riot,A
"To grow, bamboo will require both of the following:",light and electricity,light and money,light and mud,oil and water,C
A series of horrible earthquakes can effect deer populations by forcing,relocation,planting seeds,breeding,studying,A
Organisms can be preserved in,Sandstone,Water pipes,Cars.,Trees,A
Conservation is,using Styrofoam plates for every meal,reusing gift bags again and again,throwing plastic bottles in the landfill,driving a gas guzzling truck,B
Overeating,causes massive weight loss,causes the number on the scale to go up,boosts the immune system,causes the number on the scale to go down,B
The xylem absorbs water which end of a plant,bottom,top,left side,right side,A
condensation is a stage in the water cycle process when,ice splashes water in my glass,a raindrop lands in my eye,a moist film is on my spectacles,sweat falls into my eyes,C
Solar energy comes from the sun and does which positive thing?,electrocutes birds,starves babies,freezes water,sustains mammals,D
"If a dog is hunting, then",it can sense whales nearby,it can sense toys around,it is getting tired,it can sense something using the olfactory,D
If a rock is sedimentary then,sediment was fused with lava,sediment was packed into tummies,sediment was watered with salt,sediment was packed tightly,D
"Precipitation is when hail fall from clouds to the ground, and so is",sprinkles,water,frost,clouds,A
wind is used for producing,cupcakes,smores,excited particle flowing,plants,C
Undifferentiated cells in plants allow it to grow,in clouds,taller,without sunlight,without water,B
Some prey animals may elude predators by,being stinky,being friendly,being slow,being loving,A
Light enters what through the pupil?,skin,visual organ,eye spy,eye diagram,B
Winter snows follow Autumn's falling leaves by,three months,three days,three years,12 months,A
What would a polecat leave in a chair?,poles,poetry,hair,dusk,C
What is a unit for measuring heat energy?,kg,m,s,F,D
Which ingredient may cause chemical change?,almonds,milk,citrus juice,olive oil,C
A light can be turned on if the,circuit is complete,light is unplugged,house is destroyed,power is out,A
the earth is the source of,joy,natural resources,humanity,intellegence,B
If a kitten takes in nutriment,it will break down,it will be poisoned,it will be energized,it will get sick,C
"When tree roots grow, sometimes they",eat worms,form perfect braids,strangle people,break hard objects,D
An example of playing a musical instrument is what?,driving,flying,walking,banging drums,D
it's important to recycle metals because they are,dangerous to produce,nonrenewable,hard to mine,expensive,B
Which of the following is more likely to create sound?,Someone making their hand vibrate really quickly,Someone holding a violin,An owl soaring overhead,Someone dragging a bow on a string,D
examples of pollution include all but,acid rain,smog,chemical run-off,laundry soup,D
If two objects have the same charge then what will they do to eachother?,repel attackers,approach,pull,push away,D
An example of an animal pollinator is,Dogs,Leaves,Cape elephant sengis,Water,C
Recycling happens,when coal is turned into heat energy,when fossil fuels are used by cars,when Styrofoam plates are turned into trash,when old Pepsi bottles are turned into t-shirts,D
What does harming an organism cause?,population increase,change in appearance,population decrease,nothing,C
An example of a fossil is a paw print in what?,water,sky,air,hard stones,D
A light bulb will be lit up if it is all aside from,turned on,on a shelf,connected to electricity,screwed in,B
"If you are feeling cold, its a good idea to go for a run or even a brisk walk because as you move, your energy is turned into what?",Dogs,warmth,icicles,money,B
A source of heat might be,rubbing noses,swimming in Antartica,touching ice,sitting in freezers,A
"If a person is going to be in an area with acid rain, the organs in the body can be unharmed because of",outer organ protection,being given immunity,using sunscreen,taking vitamins,A
Where could you most likely jump to the top of a mountain?,near the equator,on the moon,near the sea,in a laboratory,B
What eat other animals?,herbivores,bacteria,flesh eaters,giraffes,C
An electric car will have difficulty receiving energy at,a power outlet,an electric station,a charging station,a gasoline station,D
A skill some humans have is,ten fingers,vision,heart beating,talking,D
What would happen if you swing at a golf ball and miss?,pharmacy garbage,dog hair,loss of soil,soil gain,C
"If the Earth revolved around another planet instead of a star, what might it lack?",continents,satellites,starry skies,seasons,D
Which is an example of sound reaching the ear?,a cello,taste testing,a silent movie,a comic book,A
Which stores sustenance in the seed form?,giraffes,cats,cattle,hydrangea,D
A solution could be,pebbles and soil,peas and corn,juice and vodka,toothpaste and bristles,C
"When washing laundry, dishes, or taking a bath, it is vital to have",seven pails for water,a hot water heater in the city,a large brush for scrubbing,water which is warmed to acceptable temperatures,D
Most of the pollutants in the air and in our world are there due to,wolves attacking deer,dolphins under water,man made reasons,naturally occurring reasons,C
If you're suffering from hypothermia it would help to get close to,an air conditioner,a boat,a mountain,an oven,D
A proper meal for a raccoon could be,old taco meat,a wooden sign,a taco truck,a soft pebble,A
What might make a more musical sound,a bug,electrocution,a chopstick,space,C
"If a species of animal is endangered or going extinct, it's because too many of them have stopped",mating,hugging,nothing,dying,A
Plants might use water and sucrose to create their own,provender,pandas,friends,emotions,A
"If a thing has a certain amount of itself, then it can be described using",that smell,that color,that volume,that taste,C
Tidal motion can be used to,activate turbines on shore,rock you to sleep,smash waves on rocks,light a dark pathway,A
"Heat from the sun, waves crashing down, and huge storms all wail on a large boulder at the shore. After a few hundred years, where the boulder stood is now",earth,trees,corn,cats,A
A pond can be a community because,fish and frogs get along,there is a mix of life,life forms gather together,there is a lot of growth,B
Kiln fired clay ingots can insulate from,ionic discharge,falling meteors,snowmen,underground rivers,A
What requires nutrients to grow and gets nutrients with use of beak apparatus?,dirt,birds,computers,metals,B
A side effect of having a Husky as a pet is that when she sheds,the dog enjoys being washed out,washing all the fur is easy,it takes hours to vacuum all of the fur,the fur is still attached to the skin,C
Wildfire is when what catches fire?,timberland,farms,cities,winds,A
What might a blind person likely use to what sandpaper is?,sight,sound,taste,touch,D
Self-absorbed people most love,engaging in empathy,a lake's reflection,putting others first,thinking of others,B
What absorbs nutrients from soil into themselves through their roots?,flour,power plants,animals,flora,D
Glaciers have,magic,feelings,emotions,"slow, hidden rivers",D
You are likely to find the fewest amount of animals in,the Pacific Ocean,the Amazon rainforest,the African Savanna,the Arctic,D
"There are many changes that can occur to the earth, quickly or overtime. Which would occur over millions of years?",earthquake,canyon,tornado,Tsunami,B
A good place to use a thermometer is,your butt,a radio,a wall socket,a bookbag,A
"Sometimes, a black-tailed deer will caution other deer of danger by",waiting to hear sounds,slamming its front hoof to the ground,sending a text message,lying down on the ground,B
the closest star to our planet delivers solar energy to the planet,this is truth,all of these,unknown,maybe,A
"When syrup is added to vodka, the flammable portion of the mixture will",raise,fall,sink,settle,A
"If a field is planted with something that will be sold later in the refrigerated section, then that something was intended to be consumed by",elephants,toddlers,bears,bees,B
Who would be healthier?,a sleeper,an party animal,insomniac,a workaholic,A
What would be a source of the smoothest rocks?,a riverbank,the cliffs,the desert,the mountains,A
"Dead organisms, like trees provide",thriving communities,families,love,heat,A
Some humans live in what?,lakes,trees,oceans,homes,D
Which can is depleted permanently?,bright sunlight,corn,polluted water,coal,D
"If a river dries, deer may",detect more water,carry on without,restore it,quest for sources,D
Someone stranded in the Sahara can potentially save their life with a,dried plant,prickly plant's trunk,water buffalo,dead cactus,B
Melting point means temperature at which a solid does what?,flys,gets melty,floats,sinks,B
What will air usually do when heated up beyond a certain point?,it will fall,it will remain,it will ascend,it will die,C
Seeds travel by,Fish,Word of mouth,Knowledge,Boat,A
What is present in death at the end of the life cycle,spirits,Bacteria,God,Food,B
"A pot of potatoes is left on a stove at medium heat. The person cooking forgets that the potatoes are cooking and they cook for twelve hours. When the person checks on them after half a day,",they are cold,they are fine,they are singed,they are lukewarm,C
Fogged up glass on a store window is a stage in the,food chain,water cycle,life cycle,lunar cycle,B
"After extensive logging activity, a forest had less",water,soil,carbon dioxide,biodiversity,D
What is used to record images?,sunlight,calculators,nikon devices,camera batteries,C
A bunch of lava that is sitting somewhere could create on its own,"an icy, frozen villa",a flat raised area,a new oak tree,a happy landscape portrait,B
"Two bears, one weighing 200 pounds and another weighing 150 pounds are about to enter winter. The bear with the most weight will be",better able to fly,more likely to starve,better suited to survive,more likely to hurt,C
It was hot during Christmas in,new york,ayers rock,seattle,denver,B
"A person wants to use a raw material to make a toy, so they use",bronze,plastic,denim,logs,D
"Generally, electricity cannot flow through",incomplete conductive paths,complete conductive paths,closed circuits,low-resistant electrons,A
When being pursued by a lion,a ram will leap,a mouse will hide,a cheetah will fight,a giraffe will dash,D
Ice wedging can be explained by pointing to,roads in wintery areas need constant fixing after winter,houses are falling down soon,some trees split after they start to grow tall,ice is cold enough to kill,A
A sugar cube in vinegar will,disappear,explode,start to fly,become hard,A
Weathering can do what?,change a sculpture to dust,build a steel city,travel to space on air,create a time traveling vortex.,A
Being stronger has what impact on a creatures health?,bad impact,unexpected complications,minimum effect,good influence,D
Thick feathers come in handy for birds,that live in warm climates,who like a fluffier look,that live in frigid climates,who suffer from male patterned baldness,C
Water evaporates less,on a hot street,in a basement,on a sunny day,next to a window,B
Which causes more matter vibration?,megaphone,walking,speaking,yelling,A
Stars appear in different areas in the sky at different times of year due to what?,Earths Rotation,Changing Weather,Suns Rotation,Time Change,A
If I wanted to create noise I could,tap a chopstick on a pillow,stand completely and utterly still,hold in a fart,remain completely and utterly silent,A
Trees are mulched and liquefied before being dried to make,houses,paper,toothpicks,floors,B
celestial bodies are known to,circle balls of hydrogen,travel through deep space,crash into each other,slingshot around the galaxy,A
To replenish the shade in a city that had been provided by trees that were felled by a storm:,grow gills and live on a raft,use a large lawn mower,get out your weed whacker,introduce replacement timber items,D
"Tungsten is a metal which is found in large amounts in filaments, which are used in incandescent light bulbs. These light bulbs work because",light bulbs get very warm,filaments are able to freeze,the filament glows warmly,the filament catches fire,C
Seals have an instinct to give birth in the same area every year. Where do seals give birth normally?,Jupiter,space,waterfronts,houses,C
"A baby wants to move a ball, so it looks at the ball and it refuses to move. The baby takes its hand and touches the ball and",motion occurs,babies whine,movement stops,people cry,A
"When warm winds blow across an area from off of the sea,",snow is gone,beaches are littered,storms are imminent,clouds are scarce,C
Tides can change in different locations because,A higher power,God,Magic,the pacific's bottom,D
A light bulb turns on when it receives energy from,a cable,an oven,gasoline,a person,A
