"If a bright thing in the sky that is something other than our Sun does something in just under a month, it is likely",the stars rising,the Sun burning,the air dying,luna cycling,D
A person can create the most friction by rolling a ball over,glass,gravel,ice,marble,B
A radiator is something that can,recycle water from the toilet,propel a rocket to the moon,keep a room comfortable,filter water from the tap,C
Which is most likely a cause of camouflage's effectiveness?,a predator's eye sight,a predator's sense of hearing,a predator's sense of style,a predator's poor smelling,A
A reflector is used to reflect,light edibles,dirt,solar heat,sunbeams,D
usually plants die or become dormant after the,lowest solstice,naptime,a good book,lunch,A
Which two objects are likely to be magnetic?,a cell phone and a coffee mug,a credit card and the register,a cat and a dog,a tree and a power line,B
Which form can be made into a triangle?,ice,steam,water,salt water,A
"If our globe is split in half, the innards would be",stony,ice,hollow,gold,A
What did some ancient societies use to reflect light?,wood,plants,clothing,rocks,D
Geese fly south for the winter because,they miss relatives,of a vacation,their following orders,of instinct,D
Which sustains life yet stopped growing?,air,a bush,a rock,a felled tree,D
"A person wants to use a chemical energy to power a radio, so they change out the energy source through",water,AAs,wind,the sun,B
A horse in a field under the summer sun was glistening wet even though it hadn't rained.,the other horses were licking that horse,sweat glands released liquid to cool off the horse,sweat glands dried up,The horse needed a shower and was getting oily,B
a seismograph is a kind of tool for measuring the size of,trees,terra plate displacements,planets,poems,B
"If a thing is being drawn to another thing of the same material, they are probably",quartz,plastic,diamond,iron,D
Where might you find a bug that has an incomplete metamorphosis,a noggin,in space,on the moon,on Jupiter,A
Which is likely the material used to make an eco-friendly sculpture?,pollutants,animal furs,coke cans,fossil fuels,C
A mechanism that a ____ uses is a ____,see-saw; pulley,crane; pulley,lever; lever,cat; fishing rod,B
Why would a plant not do well indoors?,the temperature is not as good,it's not by other plants,the roots have less light energy to absorb,the chlorophyll has less light energy to absorb,D
If a rub two rocks together after awhile they will start to,Get smooth,Become butterflies,Become art,Make a chair,A
Tearing an object changes that object's,formation,biology,chemical composition,nutrition,A
Friction increases as what increases on a surface?,smooth,shiny,rutted,clean,C
Trembling muscles spasms in animals can be caused in party by,temperature in single digits,temperatures in triple digits,finding the right temperatures,being unaware of the temperature,A
It's easy to be crushed by rocks lounging,near a sloping mountainside,on a frozen pond,on a mall escalator,in the middle of a peaceful cemetery,A
frozen rainfall falling leaves the northern hemisphere a carpeted,grey,yellow,white,off white,C
High can be visually represented by,basins,mountains,deep sea,valleys,B
Plants preparing for dormancy is a sign,the earth is tilting,readiness an total alertness,extreme fatigue and tiredness,of a beautiful sunset,A
Cola and mentos combined will,expand quickly,evaporate,freeze,disappear,A
A squid can swim faster by using the what from its body thrusts?,pullinh,power and energy,growing,science,B
"When looking for a good renewable resource in order to avoid wasting anything that will eventually run out, a man decides to use",colored pencils,snow cones,murky river fluid,fresh flounder,C
Foxes eat,wolves,mice,man,bears,B
An active oven will make the mercury in a thermometer go,lower,slower,upwards,brighter,C
Which of these places is worst for growing oregano?,field,farm,greenhouse,cave,D
Which would you have the most difficult time spotting in the woods?,an adult Brontosaurus,a polar bear,a large airplane,satanic leaf-tailed gecko,D
"if a person wanted to hunt down some deer, which of these would be the wrong place to visit?",the local hunting reservation,a known national reservation,an uncharted wilderness region,a natural unregulated forest,B
Where would you find a tool containing cylindrical ferrous material?,at the pyramids,in the desert,at a junkyard,in the jungle,C
Heat energy has been added to,red velvet cupcakes,Greek yogurt,ceviche,Caesar salad,A
a wren building a home is an example of what type of behavior,good,inherited,learned,bad,B
The star that Jupiter revolves around is the source of solar energy called,sunlight,moonlight,ultraviolet light,fluorescent light,A
"Unlike CO2, oxygen is a waste product of",the moon,rocks,cactus,hair,C
Pelicans have an affinity for,Sushi,Cats,Trash,Mackerel,D
The moon sees eclipses what from Earth?,the sun,opposite,through magic,the same,B
What is an example of endangered?,deer are hunted to keep population levels in check,birds fly south for the winter,deer relocate in order to find better food,hawks hunt all of the mice from a field,D
An example of breaking down is,cutting an apple into slices,putting a jigsaw puzzle together,mixing cake ingredients together,applying coats of paint onto a wall,A
Some birds find locations with,landmarks,road signs,eggs,magnetic patterns,D
"Rain pours on a road for a night, then freezes in the morning, so what happens to the road?",begins to crack,begins to swell,begins to slide,begins to crumble,A
Having a conversation in rooms with bare cement can be challenging because of,dancing clown guys,bouncing sound waves,problematic triggered dingoes,egg cartons,B
Which habit is healthiest for humans?,adequate sleep,only eating candy,extreme alcohol consumption,parachute-free sky-diving,A
What is an example of the sun being directly overhead at noon?,shadows disappear at noon,the shadows on trees are longest at noon,sundials can tell time easiest using shadows,the sun is hottest at noon,A
A good example of a mixture is,dry wood and dry beans,ocean and lake water,rabbits and young hares,old bread and buns,B
Which would likely displace a desert?,sunlight,ant colonies,gale forces,bush men,C
"The air was cold, so all night the sheep kept",sleeping,shaking,jumping,running.,B
A plant that needs to expand will be able to have an endless resource in,dirt,pesticides,pay,beans,A
A person can charge something which passes energy through it by,reaching forward,looking at it,swiping left,hooking it up,D
Books can be made out of,card stock,cement,glass,copper.,A
Naomi looks around outside on a prairie and it is cloudless but the sun is nowhere to be seen. It is,night,noon,morning,afternoon,A
"A load of nutriment, when consumed, will be",tilled in the soil,burned in a fire,utilized internally by something,made into golden wheat,C
A horse is outside alone in the middle of summer on a sunny day in a desert. The horse is getting wet. The wetness is coming from,orange juice,sunshine,rain,sweat glands,D
To measure the length of a elephant's trunk you would need,a tape measure,a tusk,a scale,a pool,A
Funerals are common occurrences after,a routine doctor's appointment,a person has ceased taking in oxygen and pumping blood thru their system,a person is declared in remission from cancer,a person has had a big lunch,B
Two females usually can produce,children,a progeny,offspring,nothing,D
What can be formed by damming a river?,metals,H2O body,fires,mountains,B
A bear snacks on a tiny bird and the person watching this will know that the bear may be all aside from,a herbivore,an omnivore,a carnivore,a predator,A
Which would likely need a hot plate?,physics class,chemistry class,english class,math class,B
The creation of gypsum from anhydrite is an example of what?,chemical change,volcanic activity,biological change,mechanical change,A
"If a thing is procreating, then it is",under age,too old,young,aged enough,D
A cup of hot tea next to a glass of iced tea will make which become colder?,cup of noodles,the hot tea,the iced tea,tee in alphabet,B
"If you scrape an object, small pieces or particles may break off of the object; what's an example of this?",rubbing an emery board across your nail,rubbing a cloth over a counter,using a towel after you shower,wiping your chin after drinking some milk,A
A place you would want to avoid that is prone to Earthquakes would be,Kansas,Alaska,Osaka,France,C
cooking a meal will lead to a transfer of energy into that meal?,this is false,this is provable,maybe,all of these,B
What can cause light to bounce off an object?,something painted black,surface with aluminium,water condensation,springs and coils,B
Weathering can,release a best selling album,create a black hole in the desert,turn a sculpture to dust,create a time traveling vortex,C
This material was less of a thermal conductor,aluminum,copper,thermal underwear,steel,C
Fossils fuels can be anything like,buildings,cars,silverware,ancient poo,D
Humans are,Air,Sunlight,Water,Plants,C
"A painted turtle will have natural coloring, but a turtle that has been painted will have",cold colors,thirty colors,artificial colors,natural colors,C
"if a plant shows up in a new place, what might have happened?",the plant is able to relocate itself,it spontaneously appeared there,it walked to the new place,its cased embryo have been dispersed,D
In southern Africa we are more likely to see snow in,January,November,March,July,D
A specific plant is found,in some areas,in outer space,nowhere,in all areas,A
Which of the following is true?,gut flora can make you more healthy,bacteria is always bad,bacteria in your brain helps digest food,gut bacteria always makes you sick,A
"When we think of bees, we also think of pollen. This is because bees",sleep in it,consume it,sell it,live in it,B
A lake is unsafe for swimming because it is a bit below some farmlands that use,pesticides,water,soil,solar energy,A
To survive some moths have developed,loud voices to scare off predators,prehensile thumbs to help them grab things,large wings that make them more visible,wing patterns that allow them to blend into with leaves,D
"At a specific point in a frigid month, the waking hours illumination will be",ending sooner,overwhelming hot,lasting the longest,growing new plants,A
Which is most helpful to a constipated Elephant?,cheese,bubblegum,oats,empty promises,C
An example of an instinctive behavior is a baby bird pecking at its shell to what?,emerge,hide,eat,remain,A
Adding force to a moving train will:,cause it to travel further in the same time,cause the structure to take up less space,cause it to travel less distance in the same time,increase the mass of the structure,A
What object would absorb the most solar energy?,white paper,mirrors,coal,water,C
A sky that is mostly this color will likely be precipitating:,yellow,gold,blue,gray,D
"If a see through thing is multifaceted, it is most likely",a ball,an apple,a silver globe,a quartz square,D
"In order to make a spiral notebook, it is imperative to use",rubber,plastic,trees,cows,C
Cutting down trees has a negative impact on what living in an ecosystem?,disks,plans,stone shelves,critters,D
